/tmp/,B2QB1,singleSelectKeyNameFor3DesEncryption,5
/tmp/,B2QB1,ws_massiveSelectSalesServiceDocuments,1
/tmp/,B2QB1,BECH_BusServices_MapServices,1
/tmp/,B2QB1,BECH_BusServices_MapServices_DBMonitor,1
/tmp/,B2QB1,cl.bech.statemachine.retry.cmx.CMX_RetryTrxTemp,1
/tmp/,B2QB1,cl.bech.statemachine.pendienetes.cmx.SM_RetryPendientes_CMX,1
/tmp/,B2QB1,cl.bech.statemachine.retry.cmx.CMX_RetryTrx,1
/tmp/,B2QB1,processDocumentGetEncryptAndEmailMain,1
/tmp/,B2QB1,processDocumentGetEncryptAndEmail,1
/tmp/,B2QB1,cl.bech.statemachine.Delete.StateMachineDelete,1
/tmp/,B2QB1,cl.bech.statemachine.insert.StateMachineInsert,1
/tmp/,B2QB1,cl.bech.statemachine.update.StateMachineUpdate,1
/tmp/,B2QB1,cl.bancoestado.timer.ReintentoNodoAudit,cl.bancoestado.timer.ReintentoNodoAudit
/tmp/,B2QB1,cl.bancoestado.timer.ReintentoNodoAudit,1
/tmp/,B2QB1,cl.bancoestado.audit.Request_SaveDataBase,cl.bancoestado.audit.Request_SaveDataBase
/tmp/,B2QB1,cl.bancoestado.audit.Request_SaveDataBase,1
/tmp/,B2QB1,cl.bancoestado.timer.Reintentos,cl.bancoestado.timer.Reintentos
/tmp/,B2QB1,cl.bancoestado.timer.Reintentos,1
/tmp/,B2QB1,cl.bancoestado.file.SaveData2File,cl.bancoestado.file.SaveData2File
/tmp/,B2QB1,cl.bancoestado.file.SaveData2File,1
/tmp/,B2QB1,singleSelectPayerAndReceiverProductForRUTPayment,1
/tmp/,B2QB1,massiveSelectCurrentProtestsByCustomerFromSinacofi,1
/tmp/,B2QB1,bech.snf.sncr3501.massiveSelectSocietyConstitutionsAndModifications,1
/tmp/,B2QB1,bech.snf.irut0702.massiveSelectWorkingOffendersBulletinByCustomerFromSinacofi,1
/tmp/,B2QB1,massiveSelectEmployeesByOccupation,1
/tmp/,B2QB1,processAssignAndDeletePermissions,1
/tmp/,B2QB1,singleSelectBudgetItemInformation,1
/tmp/,B2QB1,singleSelectEmployeeStatus,1
/tmp/,B2QB1,singleSelectEmploymentInformationAndMobilitiesByEmployee,1
/tmp/,B2QB1,massiveSelectOccupationsByInstitution,1
/tmp/,B2QB1,verifySupportPublicTokenKey_I,1
/tmp/,B2QB1,processCreditCardInternationalQualification,1
/tmp/,B2QB1,singleSelectBasicDataByProvider,1
/tmp/,B2QB1,massiveSelectProviderStatusAndDocument,1
/tmp/,B2QB1,singleSelectProviderStatusAndDocuments,1
/tmp/,B2QB1,prEftTransferAuthorization,9
/tmp/,B2QB1,prGetAndFilterAttorneyProfile,1
/tmp/,B2QB1,mdDocumentIPSStatus,1
/tmp/,B2QB1,prFactoringSendEmail,1
/tmp/,B2QB1,msLegalPersonExchangeCurrencyBalance,9
/tmp/,B2QB1,singleSelectCustomerData_O,9
/tmp/,B2QB1,singleSelectCustomerData_I,1
/tmp/,B2QB1,msEftTransferReceivedDetail,9
/tmp/,B2QB1,msCustomerAttorneyInformation,1
/tmp/,B2QB1,massiveSelectSupportUserWorkstation,9
/tmp/,B2QB1,ssCustomerTrackingMarks,9
/tmp/,B2QB1,ssCustomerExperianService,9
/tmp/,B2QB1,msPaymentOrder,9
/tmp/,B2QB1,msEfTransferRequestByFilters,9
/tmp/,B2QB1,ssCustomerXMLEngine,9
/tmp/,B2QB1,msCustomerEftTransfers,9
/tmp/,B2QB1,inInsuranceSinisterDenouncement,9
/tmp/,B2QB1,vrCustomerTable,1
/tmp/,B2QB1,vrCustomerPensionOffense,9
/tmp/,B2QB1,ssCustomerServiceNumber,9
/tmp/,B2QB1,cl.bech.esb.core.ESB2CICS,99
/tmp/,B2QB1,mdCustomerEXPInfo,9
/tmp/,B2QB1,msOperationInformationDetail,9
/tmp/,B2QB1,inOperationObjectionInfo,9
/tmp/,B2QB1,msSupportObjectionType,9
/tmp/,B2QB1,msOperationDetail,9
/tmp/,B2QB1,msOperationFilterId,9
/tmp/,B2QB1,msOperationDetailFilter,9
/tmp/,B2QB1,phaseTwoReverse,9
/tmp/,B2QB1,ssSAFUElegibilityAndAmount,9
/tmp/,B2QB1,executeReserve,9
/tmp/,B2QB1,getOperationType,9
/tmp/,B2QB1,calculateMinMaxDate,9
/tmp/,B2QB1,getApplicationStatus,9
/tmp/,B2QB1,getBillingDocuments,9
/tmp/,B2QB1,getDocumentTypes,9
/tmp/,B2QB1,msBranchByZoneRollbackTest,9
/tmp/,B2QB1,massiveSelectMutualFundAndAPVConsolidatedBalance,1
/tmp/,B2QB1,vrOfferAmountDebtWebApp,9
/tmp/,B2QB1,prPortalIntegration,9
/tmp/,B2QB1,vrFactoringCustomerGuarantees,9
/tmp/,B2QB1,msFundSourceRequest,9
/tmp/,B2QB1,massiveSelectCardDbChangesForInternationalUse,1
/tmp/,B2QB1,msCompanyPropertyStructure,9
/tmp/,B2QB1,massiveSelectCreditCardUseTypeAndSubproductRelationship,1
/tmp/,B2QB1,massiveSelectCreditCardForInternationalHabilitation,1
/tmp/,B2QB1,massiveSelectCreditCardInternationalHabilitationRequestType,1
/tmp/,B2QB1,massiveSelectCreditCardGeneralTables,1
/tmp/,B2QB1,msInsuranceByCustomer,9
/tmp/,B2QB1,ssFactoringWebOperation,9
/tmp/,B2QB1,vlRenewalLoanInformation,9
/tmp/,B2QB1,ssRenegRenewRequestDetail,9
/tmp/,B2QB1,vlRenegRenewLoanInformation,9
/tmp/,B2QB1,msChecksBySerialNumberRange,1
/tmp/,B2QB1,msChecksByDateRange,1
/tmp/,B2QB1,ssInsuranceDetail,1
/tmp/,B2QB1,singleSelectDocumentImagesDisplay,19
/tmp/,B2QB1,processEncryptDecriptDataKey,1
/tmp/,B2QB1,inInsuranceCustomer,9
/tmp/,B2QB1,massiveSelectAuthorizedPayrollDetail,1
/tmp/,B2QB1,massiveSelectPayrollDetail,1
/tmp/,B2QB1,massiveSelectAttorneyWithRestrictions,1
/tmp/,B2QB1,massiveSelectCustomerPayrollWithoutAuthorization,1
/tmp/,B2QB1,massiveSelectAuthorizedPayrollWithPendingSecondAuthorization,1
/tmp/,B2QB1,insertPayrollForContingency,1
/tmp/,B2QB1,massiveSelectExchangeCurrencyOpeningOperationsForSupervisorApproval,9
/tmp/,B2QB1,massiveSelectExchangeCurrencyPaymentMethodByBranch,9
/tmp/,B2QB1,massiveSelectExchangeCurrencyTradeCodesforInternationalOperations,9
/tmp/,B2QB1,processExchangeCurrencyCCNCustomer,9
/tmp/,B2QB1,processExchangeCurrencyOperation,9
/tmp/,B2QB1,processExchangeCurrencyRecordSheets,9
/tmp/,B2QB1,processExchangeCurrencyRecordSheetsArbitrage,9
/tmp/,B2QB1,massiveSelectExchangeCurrencyLogMovOperation,9
/tmp/,B2QB1,massiveSelectExchangeCurrencyOpeningOperationsForSupervisor,9
/tmp/,B2QB1,massiveSelectExchangeCurrencyOperationsByDate,9
/tmp/,B2QB1,massiveSelectExchangeCurrencyOperationsBySheetNumber,1
/tmp/,B2QB1,massiveSelectExchangeCurrencyCountries,9
/tmp/,B2QB1,verifyExchangeCurrencyOperationForInjection,9
/tmp/,B2QB1,verifyExchangeCurrencySupervisorForOperation,9
/tmp/,B2QB1,insertExchangeCurrencyObservationsOperation,9
/tmp/,B2QB1,insertExchangeCurrencyOperationMovs,9
/tmp/,B2QB1,singleSelectExchangeCurrencyCommission,9
/tmp/,B2QB1,singleSelectExchangeCurrencyFinesseTransactionNumber,9
/tmp/,B2QB1,singleSelectExchangeCurrencyOperation,9
/tmp/,B2QB1,singleSelectExchangeCurrencyOperationNumber,9
/tmp/,B2QB1,singleSelectExchangeCurrencyTaxInformation,9
/tmp/,B2QB1,updateExchangeCurrencyStatusOperation,9
/tmp/,B2QB1,cl.bech.statemachine.update.StateMachineUpdateDetalle,1
/tmp/,B2QB1,cl.bech.statemachine.read.StateMachineReadDetalle,1
/tmp/,B2QB1,cl.bech.statemachine.delete.StateMachineDelete,1
/tmp/,B2QB1,cl.bech.statemachine.update.StateMachineUpdate,1
/tmp/,B2QB1,cl.bech.statemachine.read.StateMachineRead,1
/tmp/,B2QB1,cl.bech.statemachine.insert.StateMachineInsert,1
/tmp/,B2QB1,sendSMS,9
/tmp/,B2QB1,massiveSelectPayrollDeliveryNumberForContingency,1
/tmp/,B2QB1,massiveSelectAuthorizedPayrollWithPendingSecondProvision,1
/tmp/,B2QB1,massiveSelectSignerAttorneyForAuthorization,1
/tmp/,B2QB1,massiveSelectAttorneyByProvision,1
/tmp/,B2QB1,massiveSelectActiveAgreementByCustomer,1
/tmp/,B2QB1,massiveSelectPayrollByStatus,1
/tmp/,B2QB1,massiveSelectPayrollStatusDescription,1
/tmp/,B2QB1,massiveSelectAuthorizedPayrollWithoutProvision,1
/tmp/,B2QB1,singleSelectFileSignaturesNumber,1
/tmp/,B2QB1,ssEftTransferEmailRecordTransaction,9
/tmp/,B2QB1,processSecondSignatureAuthorizationStatus,1
/tmp/,B2QB1,inAttorneyDataForVoucher,1
/tmp/,B2QB1,insertAttorneySignatureForPayrollProvision,1
/tmp/,B2QB1,processFileTransferAndPayrollStatus,1
/tmp/,B2QB1,deleteAttorneySignatureAboutPayrollAuthoritation,1
/tmp/,B2QB1,insertAttorneyAuthorizationSignature,1
/tmp/,B2QB1,insertSignaturePayrollForContingency,1
/tmp/,B2QB1,updateAttorneySignatureDateOfFileTransmission,1
/tmp/,B2QB1,inAttorneyDataForTransferVoucher,1
/tmp/,B2QB1,deleteAttorneySignatureForAuthorization,1
/tmp/,B2QB1,inEmailTransactionRecord,1
/tmp/,B2QB1,msSubProductTypeRelationship,9
/tmp/,B2QB1,inSupportPacketCode,9
/tmp/,B2QB1,msCheckbookRepositoryRequest,9
/tmp/,B2QB1,prCustomerAvailablePayment,9
/tmp/,B2QB1,msOPFRecordInformation,9
/tmp/,B2QB1,msOPFPayrollInformation,9
/tmp/,B2QB1,msAgreementPaymentFinesse,9
/tmp/,B2QB1,prPrivateTokenKeyForEmbeddedPortal,9
/tmp/,B2QB1,prCurrentInternetRequest,9
/tmp/,B2QB1,prCurrentInternetRequestStatus,9
/tmp/,B2QB1,prMassivePaymentPortalIntegration,19
/tmp/,B2QB1,ssCurrentInternetRequest,9
/tmp/,B2QB1,processActivateTokenVeritran,1
/tmp/,B2QB1,processActivateTokenOSVeritran,1
/tmp/,B2QB1,processEncryption,1
/tmp/,B2QB1,getSecurityTokenKey,9
/tmp/,B2QB1,processCreateTokenVeritran,1
/tmp/,B2QB1,processEnrollmentByCoordinatesVeritran,9
/tmp/,B2QB1,inDocumentControlOper,9
/tmp/,B2QB1,prFactoringCurrentException,9
/tmp/,B2QB1,prLotsDivision,9
/tmp/,B2QB1,inInsuranceBinnacle,1
/tmp/,B2QB1,processEftTransferPaymentsCashDeposit,9
/tmp/,B2QB1,ssLoanMortgageOperationOffer,9
/tmp/,B2QB1,sendAsyncEmail,50
/tmp/,B2QB1,EnviaMail,50
/tmp/,B2QB1,massiveSelectAgreementSummary,1
/tmp/,B2QB1,MassiveSelectCustomerOperationByExample.massiveSelectCustomerOperationByExample,1
/tmp/,B2QB1,massiveSelectCustomerOperation_I,9
/tmp/,B2QB1,massiveSelectCustomerOperation_O,1
/tmp/,B2QB1,massiveSelectCustomerSocialSecurityContributions,1
/tmp/,B2QB1,processGetAndSaveSocialSecurityContributions,9
/tmp/,B2QB1,msComexInstitution,1
/tmp/,B2QB1,inCustomerStatusMovs,9
/tmp/,B2QB1,msSupportPlasticExpiredAlert,1
/tmp/,B2QB1,msChecksTracking,9
/tmp/,B2QB1,msTrackingDocuments,9
/tmp/,B2QB1,msComexCustomerBeneficiary,9
/tmp/,B2QB1,msSystemStatus,9
/tmp/,B2QB1,msOperationObjectionType,9
/tmp/,B2QB1,msOperationPacketCode,9
/tmp/,B2QB1,msStockBranchesListed,9
/tmp/,B2QB1,msCustomerOperStatus,9
/tmp/,B2QB1,massiveSelectDocumentInformationForQuadrature,1
/tmp/,B2QB1,massiveSelectQuadratureOperationsBetweenDates,1
/tmp/,B2QB1,massiveSelectQuadraturePendingOperations,1
/tmp/,B2QB1,massiveSelectEftTransferToOtherInstitution,1
/tmp/,B2QB1,massiveSelectZoneByRegion,9
/tmp/,B2QB1,msCustomerOperationProductBalance,9
/tmp/,B2QB1,inOperationIntoPaymentEngine,9
/tmp/,B2QB1,TestCICS,1
/tmp/,B2QB1,StateMachineSP_Update,50
/tmp/,B2QB1,StateMachineSP_Delete,50
/tmp/,B2QB1,StateMachineSP_Insert,1
/tmp/,B2QB1,stateMachineRetryGeneric,1
/tmp/,B2QB1,processDocumentCreditBatchHipotecario,1
/tmp/,B2QB1,processDocumentCreditBatch,9
/tmp/,B2QB1,massiveSelectPartnersWithAssignedCapabilitiesAndLimits.massiveSelectPartnersWithAssignedCapabilitiesAndLimits,1
/tmp/,B2QB1,massiveSelectCustomerLegalPersonAndParticipants.massiveSelectCustomerLegalPersonAndParticipants,1
/tmp/,B2QB1,massiveSelectSocietyAndPowerCapabilities.massiveSelectSocietyAndPowerCapabilities,1
/tmp/,B2QB1,vlCustomerVeritranAppForSoftTokenUse,19
/tmp/,B2QB1,massiveSelectCustomerInsuranceOperations,1
/tmp/,B2QB1,massiveSelectInsuranceContractData,1
/tmp/,B2QB1,prPaymentConfirmMethodTGRDebts,9
/tmp/,B2QB1,msGetTGRDebts,9
/tmp/,B2QB1,prGetTokenTGR,9
/tmp/,B2QB1,msSupportTrackingNumberedMedia,9
/tmp/,B2QB1,singleSelectExchangeCurrencyValueDecrease,1
/tmp/,B2QB1,singleSelectUSDDolarValueDecrease,1
/tmp/,B2QB1,inInsuranceSITSinister,9
/tmp/,B2QB1,msCreditCardSegmentParameter,9
/tmp/,B2QB1,msCustomerPensionLaborOffense,9
/tmp/,B2QB1,singleSelectUserWorkplace,9
/tmp/,B2QB1,msSupportUserStock,9
/tmp/,B2QB1,msNumberedPaymentMethod,9
/tmp/,B2QB1,singleSelectUserAndServerProfile,9
/tmp/,B2QB1,massiveSelectUserAccessLink,9
/tmp/,B2QB1,msUnnumberedPaymentMethod,9
/tmp/,B2QB1,validateCustomerIdentificationForMobileAccess,19
/tmp/,B2QB1,verifyCustomerIdentification,1
/tmp/,B2QB1,prGetOTPVeritran,9
/tmp/,B2QB1,validateOTPPayerAndReceiverVeritran,9
/tmp/,B2QB1,validateUserAndPasswordATMForMobilePayments,9
